pool_identifier,pool_id,pool_name,active_stake,active_pledge,fixed_cost,margin,saturation,lifetime_luck,recent_luck,lifetime_roa,recent_roa
Swiss Staking,pool1l6hkustv67tynh66w46mys94wsxhwddgp28k3r5twwlsv80uw0k,Swiss Staking,75223642909,64428869009,340000000,0.025,0.001,0.9029720028386262,0,3.376259347483915,0
Aada Finance 2 - Stake ADA earn AADA,pool1fwh9zp2hw7ppkna86n7m7ycgz66dnkdhhyqqahhv362agxj2u7g,Aada Finance 2 - Stake ADA earn AADA,75164775741,6915918066,345000000,0.099,0.001,1.3104125654668475,0,1.1057415159785446,0
pool14pm8aq4eu6ms4r5egy6j4g0ny76cpqgy40qgyxa8c4f02kj98wg,pool14pm8aq4eu6ms4r5egy6j4g0ny76cpqgy40qgyxa8c4f02kj98wg,,75059279918,16843480,340000000,0.03,0.001,0.7611445288578663,0,3.0838955470008833,0
AFICA Stakepool,pool1hfzfx33ffjcma9xautgrg4ka0u32s062mmu8gw6fmf2zxftmp66,AFICA Stakepool,75269885128,12416221063,170000000,0.01,0.001,0.9448149559319945,0,1.6100391413903143,0
pool1c45udwv2kdjcth5fvnhlklsz2tutw8spl9tcwnfw7m8cxl8eanm,pool1c45udwv2kdjcth5fvnhlklsz2tutw8spl9tcwnfw7m8cxl8eanm,,74597368355,73448819064,345000000,0.01,0.001,0.03579786451872141,0,0.09879056348801903,0
Traditional ADA Pool,pool17fge0jukcp0vqwu0chh3jh4g0emt4rat8vxucrx5n8s5qz6fegp,Traditional ADA Pool,73980188046,25576475145,340000000,0.01,0.001,0.8249850663000946,0,3.4439641906189067,0
NobodyCardanos,pool1rk28hp58ptwapha9nc944ast32gln8a7hx6eue0gzuj7sndzrhk,NobodyCardanos,73694472475,8605379042,340000000,0.03,0.001,0.6860492954321973,2.7132482920959817,0.3513233631111131,0
Binance Node - 21,pool1lpw2wnj2vrc75fv7f4jnfzgkqvlrxlampz5nmduwve47xgnckns,Binance Node - 21,72853165874,28456914498,345000000,0.06,0.0009,0.9602759374933937,0.26797073091866247,2.4801465544207066,0.5478904701593054
Zetetic 2,pool12fzerww0hmk0fyvaujz5t2kg6hl4n8daz85rqy5jk8qk58r59y6,Zetetic 2,72298272733,1748092766,170000000,0,0.0009,1.0187873197576542,1.3513156615031745,3.0744920662539292,1.4514983111196083
Responsible Staking,pool1qadgwr92pgx0yz3u9n63f0s9ugryaud6wxers850z6sfu06y3rg,Responsible Staking,72280776395,13486823023,340000000,1,0.0009,0.9380571981630047,0,3.433067025301064,0
POEM stake pool,pool1eg6k5zz4ndk6a3sa3z7ug97y84ghj0zljs26zkhthzzkw3p82ew,POEM stake pool,70690824115,0,340000000,0.03,0.0009,0.8345750906234422,0,0.013002161262881706,0
Teshita,pool1sghd7rmq0ktp6xd8yp84m00530hhqxx94lsnswmajt2xxrzpyjk,Teshita,70682142631,64640679849,340000000,0.99,0.0009,0.6301232189651178,0,0.01590504661707165,0
Julien Aklei,pool1r7tn56lj5j7te7zyj3wvqn0wyw8tr3g96chw6lwnqxjmgggrfd8,Julien Aklei,76301883323,10000000,340000000,0.024,0.0009,0.46916708162792303,0,0.8910590413706817,0
pool14cautfm2e8jxv79tv59grnryjxs8f2wewz66wup695xgu7wjnvr,pool14cautfm2e8jxv79tv59grnryjxs8f2wewz66wup695xgu7wjnvr,,69421579083,31972605,188000000,0.005,0.0009,0.9408963714095953,0,2.8632410401872357,0
Trusty Tadpoles,pool1r76pjed6q8k9y8lngcedqhv52zqzc2gczwzqc93x6kwq73xprtr,Trusty Tadpoles,69021008722,51913570540,345000000,0.03,0.0009,0.6316737969116533,1.4487117437600074,0,0
MCA,pool15wk0wjrau5pv6rp6w34g3mjxqejkfj3yak0xa9m63upcxx63myh,MCA,68739044088,14090607815,345000000,0.05,0.0009,0.4711691329730376,0,0.74372484384945,0
ADAPerks,pool1xvfzclnwf0jyc9ekqmamshha9dmw8mpzd9ykgxjjpxnuwdv6mzk,ADAPerks,68443708685,67497345972,340000000,0.015,0.0009,0.8075218680332279,0,0.8245285033458724,0
SKULLYS,pool1s7eglqwzl84xgvpr4pptylcgqhkjr4xk8d6y3k22plu3sagms25,SKULLYS,68363871158,5517457430,340000000,0.015,0.0009,0.5547374786965421,0,1.5550619351954775,0
pool1ast5kjj9zer9sp02f5w44nyqsc54589l2glyp5fhsg3awqs5axk,pool1ast5kjj9zer9sp02f5w44nyqsc54589l2glyp5fhsg3awqs5axk,,67679828832,10789189043,340000000,0,0.0009,0.10054177602382623,0,0.2582448043074858,0
Red Panda Pool,pool12p0qtp89dfzr6spqq4xl6ha2s9m8lqydnvfafyd0h38fy0hfv3f,Red Panda Pool,67640021260,41880230,500000000,0,0.0009,0.9928993656715317,0,2.361158072134907,0
Coin Ceylon,pool1n0tqrkw62zmr20h9jz5ev2ph428ym49wt2z0mq4vlylf5u0sv7y,Coin Ceylon,67398116774,25001617254,345000000,0.05,0.0009,0,0,0,0
pool13xh3tgwzhr3hn25v5m2dnvqnfcmnzghcfah5t7kzufkywuy7w7v,pool13xh3tgwzhr3hn25v5m2dnvqnfcmnzghcfah5t7kzufkywuy7w7v,,66805098525,0,340000000,0.01,0.0009,0.8815899305538596,0,4.032666198401013,0
ODYC - Greek Cardano DAO,pool1cn0ku4zvg266h3rznm7kzsytg3smeu9wma785g25yr89xdgw3kj,ODYC - Greek Cardano DAO,69685562977,507440445,170000000,0.02,0.0009,0,0,0,0
ABC Stake Pool,pool1g79uyzvt9mm3z7jdcxnp36n4egm4z6l8c6n9l2mk8ae2yf5zman,ABC Stake Pool,66045578080,0,340000000,0.02,0.0009,0.9413445193263955,0,3.722797960636453,0
pool14ujg8l2x6fm5jm07jd6jftktt35dzsnefl2jmx9d8vr4cxxkt5d,pool14ujg8l2x6fm5jm07jd6jftktt35dzsnefl2jmx9d8vr4cxxkt5d,,65752083142,10591566,340000000,0.02,0.0009,0.49134934575901723,0,0.9618009936481056,0
ADA Thailand Pool 🇹🇭,pool139ffqrvyqu9sgsekk3pu9t7jxx872w655vses7d4q4sxxyd257a,ADA Thailand Pool 🇹🇭,65463754142,353943837,340000000,0.01,0.0008,0.8026444440177162,0,2.040916262777438,0
The Roam Pool 天涯,pool1qlpjsz5j5vqs59cnu09j90agycj2xvrp45sv0v6euujj60up6dw,The Roam Pool 天涯,64422401941,25635268078,340000000,0,0.0008,0.43976559760314116,0,0.8059715859089701,0
SKADEA,pool16nnl8ymck6c20x86lfd5p9q3yp9w749cam26y985459ww6kjtz8,SKADEA,64401858412,50105884234,340000000,0.05,0.0008,0,0,0,0
La Frontiera,pool1e0jyj79d3ady680wajgcd4vgndqjdlf65777pz5939ehseqaem3,La Frontiera,63907383326,0,340000000,0,0.0008,0.2956804453657111,0,0.7464367540272396,0
pool1qlxxw3zlgx0kgv2cel0n6z3a6yjs0w8grwtp5xwna8fm2g5tsda,pool1qlxxw3zlgx0kgv2cel0n6z3a6yjs0w8grwtp5xwna8fm2g5tsda,,63086751222,2182349,340000000,0.075,0.0008,0.9719611245285478,0,3.165790248443072,0
Artano NFT Pool,pool1tkexntwvhg0fqs2xnm7xg6ljqzjkpk0pl4nxxe3nf48ux8nucqy,Artano NFT Pool,63044601306,19779518614,340000000,0,0.0008,0.9259616149314617,0,2.6144969708752703,0
Raymond Decode,pool14hk8kx2c8ukxcq7z3tqdedly9599f9sfhy5lfd3mp98txkdeevk,Raymond Decode,62647441609,10428762752,170000000,0.01,0.0008,2.1048897619439737,2.10557241973268,2.266840172007095,2.2344783180129264
Binance Node - 18,pool1jqnywskl2n92fx65thtew8zlj3vqfrqxz7zyj70tt7d3qmn0m9t,Binance Node - 18,62173559701,18190080610,345000000,0.06,0.0008,0.9815344956089482,0,2.597356813563509,0
The Morphium,pool1meljzszklf23y97ka5sjqwasnel50xe5ar68gz70slm0jmt2wxs,The Morphium,61735315052,1091988784,340000000,0.03,0.0008,0.7471455680087887,3.2087409239314453,2.5880403032913786,0
VIVA Cardano,pool1kdhhrsl8av6gzr7vrf5q06pwlrsr8646wkjkg0h550tw6vxf8mv,VIVA Cardano,61572332299,846849674,340000000,0.029,0.0008,0.8353969105266645,0,1.3091026226028548,0
Binance Node - 22,pool10x7rsal3ldumkycuc7f7rslx3vc5axhz5jzwngfcg7hd6t2p7sc,Binance Node - 22,61248526971,28829204472,345000000,0.06,0.0008,0.968186060023875,0.2011916444292095,2.500243294295632,0.3866265121544578
pool12vv4c6z7yf8j4m2amzej4j8tn2d4dxklqk5nqztz7wl02gratjp,pool12vv4c6z7yf8j4m2amzej4j8tn2d4dxklqk5nqztz7wl02gratjp,,60587567634,1295614,340000000,0,0.0008,1.0536199293665063,0,3.58084916359185,0
Swiss Cardano Pool,pool1mzry5s8pkfy42ul2xevaq7dk6qae8247hqd8serm3ms06glvny0,Swiss Cardano Pool,60424912020,1253622054,340000000,0.01,0.0008,0.20301358679752055,0,0.3483513169027761,0
pool1udr30lxsqa799lyl9haxf0wzg8qsz3xaf2gtpqf4n2s064jrvsj,pool1udr30lxsqa799lyl9haxf0wzg8qsz3xaf2gtpqf4n2s064jrvsj,,59713215367,100177788,250000000,0.02,0.0008,0.668656256078058,0,1.4739159895672154,0
Carden Pool,pool1e3y7u0rtq2zskc7ansvtrd4p3vtv9hglyztzcvsvlk22w9t40v0,Carden Pool,59216675589,4408893,340000000,0.01,0.0008,0.9026446960955651,0,3.3955928883240434,0
Fat Stakes,pool1yzd344e32exxzjnjet4l466zcfnte5rnzveywvztxdxug2yu7m4,Fat Stakes,59345233995,52702613912,340000000,0.02,0.0008,0.5615600657719776,0,0.11862412501741144,0
Binance Node - 17,pool18xmqj9h97tx245mzkz0fqlvas5zse0fzh9xmn9p6z77aj5jegsx,Binance Node - 17,58775276024,18317420467,345000000,0.06,0.0008,1.008799540614224,0,2.6787065278086466,0
Pool One Netherlands,pool1ll5mu4rgne203spelzdgrse0v7yk9rfzkp243rtt60rgu8mh3q8,Pool One Netherlands,58681778873,10008598035,340000000,0.005,0.0008,0,0,0,0
Loxe Inc. Pool,pool1taadtauxnhqql7s58fztlmnsxg0680mdaz25yry42q4m5s47z8n,Loxe Inc. Pool,58610815355,41657154397,340000000,0.04,0.0008,0.986560735562142,0,3.2757705398723482,0
Binance Node - 24,pool12xxugucen5pql0ay70uakgqjaxpwfj6c9py8euyu4q3p23s0fyg,Binance Node - 24,58222597432,28667262845,345000000,0.06,0.0008,0.9800695480175647,0.22354548306491587,2.5341708980369275,0.45097593743535197
ADA LUCID,pool1p4a0vuantvzu9ysk3w430vgxjjfa95g0uz2sw8e4tltjg4jhkwz,ADA LUCID,57669488002,57240808282,340000000,0.01,0.0007,0.5695411450168575,0,0.8435787167407047,0
pool179mnckg6xz4w5x6k9056yl7r2ej8fd8uu68fc2vlsmulg7lzwhy,pool179mnckg6xz4w5x6k9056yl7r2ej8fd8uu68fc2vlsmulg7lzwhy,,57436266933,450496954,341000000,0.01,0.0007,0.06065948359900777,0,0.12712114082297804,0
ACUDA means...TO THE MOON,pool19clgr0yxjs8pqmlsmfzu6hg5muy5ws2rze5hlesg0v7tvyhcgxh,ACUDA means...TO THE MOON,57013365555,27823522320,340000000,0.01,0.0007,0.5885512221169273,0,0.5712447925828709,0
Adaberry Pi,pool1xdcg6kg0g4y3wqf92f8uh44urz06suglhff036k5yak2g0m8zlc,Adaberry Pi,56977613760,34065438468,340000000,0.0314,0.0007,0.09461190561985268,0,0.1994807908379288,0
ADAstra Mines,pool18e0uhtm4pspfrnktwguypytjfgwz6dw6zzn3gulpdjfx7qd0439,ADAstra Mines,56549707290,344697581,170000000,0.01,0.0007,1.1736351854531337,0,2.097604527471992,0
Binance Node - 16,pool16c989ahn582z53azjfmregygfuc9k44u3q97wqgyn0zxuzp3dn4,Binance Node - 16,56431724285,18688470418,345000000,0.06,0.0007,1.0059108916717134,0,2.6733717201473794,0
pool1u2d3guvld9rk0586lyhk2n8kvkzmem7czwdltgem0mgczqd3ygu,pool1u2d3guvld9rk0586lyhk2n8kvkzmem7czwdltgem0mgczqd3ygu,,56403104253,55994905115,340000000,0.025,0.0007,0.9135541500049095,0,4.484978016094986,0
CriptoCooperative,pool14hp04q89xy58gh9jjvfra5x8lfzd7jes3jljwcjrh0rcjqkss7y,CriptoCooperative,53042140433,0,345000000,0.15,0.0007,0,0,0,0
pool1uautzneywzapn03te7q3sd737xdfejgjlu4mdfjz7mweq92dugg,pool1uautzneywzapn03te7q3sd737xdfejgjlu4mdfjz7mweq92dugg,,56088770631,1820531,340000000,0,0.0007,1.0651295825993574,0,3.7608961031792623,0
Argyros Crypto,pool17p8a9e5ljeucdvmsl62a667y7lwwx9xzwzjulwu7df2q7854mh4,Argyros Crypto,56104664658,36474258684,340000000,0.01,0.0007,0.5314129506354361,0,1.1842584304671526,0
Malama,pool1vy9qerf9fenp893mqrdm58uj45w3etutv4n0vdh8669uvqenkqr,Malama,55543876981,6402431,345000000,0.035,0.0007,0.8191333787172833,0,1.1701457031198235,0
Trust Nodes,pool1qxpjz94fpwdwnltngf036yjkh63nrl55xkshug56aukqqwn6gsn,Trust Nodes,41488905979,100821849,340000000,0.1,0.0007,0,0,0,0
Verdant Stake Pool,pool17g46wmt95mmn78pkcr2mgdd5n9q8glpg2j034udccrg974mtndm,Verdant Stake Pool,54563367268,3687335777,340000000,0,0.0007,0.9335217951478566,3.6621961755396506,0.5345796257435721,0
Binance Node - 15,pool1vqq5mg8ccqemjr5ukfa48a767dqjsa7nas8xnpf7huvcz7amlv9,Binance Node - 15,53509857301,18788967976,345000000,0.06,0.0007,0.990915401270402,0,2.6322163057222876,0
MonedaCloud,pool1vjjrjt5ez7d7yh385vdxl83mxyg36as785cp5l50d6wsjqdavax,MonedaCloud,52806456182,2294219804,250000000,0,0.0007,0.7056106235998051,0,0.7073298567003845,0
pool1796kveuwxrquwhwnne5g99er50q6alcaf7yjf3kd6xr5vemfaqc,pool1796kveuwxrquwhwnne5g99er50q6alcaf7yjf3kd6xr5vemfaqc,,52377005969,2070650,340000000,0.075,0.0007,0.9763706477737333,0,3.8746307106040954,0
pool1p8a3jea0k5w749jf0jtr7qeer8xth9r0zr8ktmp75heqx0ewyz7,pool1p8a3jea0k5w749jf0jtr7qeer8xth9r0zr8ktmp75heqx0ewyz7,,51498021487,51498021487,345000000,0.0195,0.0007,0,0,0,0
SCV Pool,pool15lp37f7da0guj662jcxy0eyc49s5gxudcd93j8qz4nfcvuhrsf9,SCV Pool,51399470127,2899232564,340000000,0,0.0007,0.9157315652876679,0,3.7005009723366404,0
ADAO,pool1dwthjmzrkm5q42yqa3x50jaye6pg57n7t569c44an6hzsg8qake,ADAO,50588929969,6422609401,340000000,0.02,0.0007,0.9027646845188186,0,0.025075020880360302,0
Slice of Stake,pool1fxlf6mqxeuptm7ztwdpp2zdwm7tsfcy3fweu7euyf6aduuh6u42,Slice of Stake,50333091393,10933201503,340000000,0.02,0.0007,0.16362055031676495,0,0.4250367546981835,0
pool1pzkgztz8y8tgd9tpfu7umep97x7m0c5ck0dpn2vqtf202fyhfv5,pool1pzkgztz8y8tgd9tpfu7umep97x7m0c5ck0dpn2vqtf202fyhfv5,,49997029299,10000000,340000000,0.0325,0.0006,0.9711331369534375,0,4.436264520244379,0
TheHolyGrail,pool1533ly347ggl6je42ta7l7dv262hg07n8p4y8v32npgvajl6rxqz,TheHolyGrail,49315192102,8469039569,340000000,0,0.0006,0.7856870985338208,2.0127345403067514,0.6719443978712992,0
pool16sm29hg3qrk5lyp74qcljt38l86v5zvg95395h9gqrn6qe97d9z,pool16sm29hg3qrk5lyp74qcljt38l86v5zvg95395h9gqrn6qe97d9z,,49203205814,5791895947,340000000,0.01,0.0006,0.36047621836512894,0,0.42441253011576313,0
Binance Node - 19,pool1rpfj2y4vddj8azwu9977a63s2cjl374pep98l6dhuqh5u9jctj0,Binance Node - 19,48987144720,28993414225,345000000,0.06,0.0006,0.9735021774374442,0.33571043054989225,2.5192616303075903,0.6955046456191767
Tapioca Pool,pool1j4nkshfytq8tww99ttfwvrmv8n7yq2tvuw0xlphelzzw6vfghwq,Tapioca Pool,48930554986,13850055134,170000000,0,0.0006,2.348099134209296,0,4.0084205986846255,0
Devil Pool,pool1d0ze7l6t8gjng564zsfyd7uw7snenpsjh9dacawdpr9g27djq8f,Devil Pool,48894033649,4525852266,340000000,0,0.0006,0.8012387100362773,0,3.300581567673728,0
pool1w0jjajfvur53nxrlc4nnm73087lm39qfumeq8r449jwvz3wdx05,pool1w0jjajfvur53nxrlc4nnm73087lm39qfumeq8r449jwvz3wdx05,,48779454636,19222157370,170000000,0.01,0.0006,0.9145635742837961,0,1.3198976347807385,0
Halo Stake Pool,pool1jc24u7v5xsaw9dw6s0vftjat8ssc8ru4c0uhrj8zpm3usnrp03t,Halo Stake Pool,48082546359,3002007384,340000000,0,0.0006,0,0,0,0
Mirabilia,pool1lk0hu3njxgra3emgfa73268el89qzytecff0fzz982avvjsw3l6,Mirabilia,47550955609,7278721602,340000000,0.03,0.0006,0.8412516436773295,0,3.220508099350226,0
Balkan,pool17wph2uu643wykezxmm3ef3a8shg3hwyq2z0sgpu6r9sc7um83d9,Balkan,47335222946,1529740291,345000000,0,0.0006,0.7564404598203004,0,0.7041489283556442,0
TavernCrypto,pool1u2j98kgj8uj7zr7g3deuezfv7hzv3ercnetxd5c9ppjh23x20qg,TavernCrypto,46808931253,22153365250,340000000,0.005,0.0006,0.36671448213616664,0,0.3388319249362651,0
pool1d4387s7mszjkeg5w0xppzxdtzsj7aahfqdgeef24emyh70mccmw,pool1d4387s7mszjkeg5w0xppzxdtzsj7aahfqdgeef24emyh70mccmw,,46096646397,46096646397,340000000,0.3,0.0006,0,0,0,0
AirAda,pool197rexraxmzk5mv36h2yfy8p4lwxzlqyenjk50r0q8dchz4gp26j,AirAda,44600314509,0,340000000,0.023,0.0006,0.38642492654053107,0,0.9204558457499591,0
ADA 24/7,pool1wvhd4nf6mar2x0zaek2te6lqkrckk9mxtjctezy878a3zprru7s,ADA 24/7,43905870176,5331404045,340000000,0,0.0006,0.7797618252129181,0,1.8296179726371422,0
pool1v8q93vtkf4vqqqus6ts772w8dr9h5tz99lnylfj40x3p7cutxx4,pool1v8q93vtkf4vqqqus6ts772w8dr9h5tz99lnylfj40x3p7cutxx4,,28101562660,12975757973,300000000,0,0.0006,1.2017719295984743,3.54593,1.4948076336167158,0
Binance Staking - 76,pool19sydze39a8dccylczqe2m4nnslpreytxlj5fu400nqxkg8wvgx8,Binance Staking - 76,43202802376,17639298,345000000,0.06,0.0006,0,0,0,0
pool1zpkqlcpu5gyk0s5e9263y5n7vzmkgrtpca0u4xpxan02w8ld0nr,pool1zpkqlcpu5gyk0s5e9263y5n7vzmkgrtpca0u4xpxan02w8ld0nr,,43243361550,0,340000000,0,0.0006,0.7604893246477702,0,1.4030937335332543,0
pool1mnhywmx87p5dlsk86szshumnn5pljdnacr0e8zsq2v32ckh5wyf,pool1mnhywmx87p5dlsk86szshumnn5pljdnacr0e8zsq2v32ckh5wyf,,43014883895,25522547,340000000,0.015,0.0006,1.0308294107278697,0,3.089220104210698,0
MEAPOOL,pool15uuf0sz5w0kp50wmflxml8ffnz880402nvj54e40e7l8x06y5e6,MEAPOOL,42864872750,24124751914,340000000,0.02,0.0006,0.22799590269336348,0,0.532107681291802,0
MGATE,pool1xznpgmkfkf4f5wzks85z778v2s94vhmjxc60m8tphvypj6jp2w2,MGATE,92259466714,2387264208,170000000,0.999,0.0005,1.352670470697049,1.8670725506000316,0.003234844646339361,0.0024729947397441367
LumiCardanoTech,pool19qa8uctj5ql4e2uwslpruak6655h02l8fkmwjlanq8qnqyap357,LumiCardanoTech,41929127494,443670507,300000000,0,0.0005,0.9407987365183538,0,0.251678200310964,0
Danketsu,pool18cx6qhjeynrsd7pvcrv7e3y65ksyzguaep2427zumc8t2qzxvsk,Danketsu,36594934418,2027006993,340000000,0,0.0005,0.7083587530340746,0,1.431771529503061,0
WeAreAdaCardano Pool,pool1cd7u9yenr0vkzh9kj7nhhy28ye289muhcdgnhyvz7r3z7jwcxl9,WeAreAdaCardano Pool,41226879055,25426075945,340000000,0.03,0.0005,0.7823151326352611,0,3.4591161118230893,0
pool10nwac5phcc4vkjvux5mw6gvdzlxurkd944e5yx9yyfa8sqs35t7,pool10nwac5phcc4vkjvux5mw6gvdzlxurkd944e5yx9yyfa8sqs35t7,,41179784357,2000000,340000000,0.02,0.0005,0.9581637641624837,0,4.238161625528633,0
pool1t9ckjy949dk97prfs6any8xdjyq9du6prnplx06n4fcn5jgukhc,pool1t9ckjy949dk97prfs6any8xdjyq9du6prnplx06n4fcn5jgukhc,,40459562385,6639257,340000000,0.01,0.0005,0.29210250010503597,0,0.8712152899379252,0
Alamo Stakepool,pool1et8qw5ejgl5qqq8v4gdfset78gjcphh88cc2xajykggau8vps0j,Alamo Stakepool,40350265383,47646532,170000000,0.025,0.0005,1.0577564680368814,0,2.692275440112963,0
StakeVault,pool1k53pf4wzn263c08e3wr3gttndfecm9f4uzekgctcx947vt7fh2p,StakeVault,39662810761,19798735314,340000000,0,0.0005,0.9572012354405276,0,3.0456262171335147,0
Carbonara,pool13wzpwavanfpkr4r4j30plrlc6dn6p822lkt22zdllmy7q8y7s90,Carbonara,39136235253,89271685,340000000,0,0.0005,1.0994982613090944,0,5.210018774323387,0
Arratha,pool1wsar9vtmyghy3htc7gz0gwq70ap0v7wrq9hq83qwx5auvzfm6fg,Arratha,38892613362,0,345000000,0.0222,0.0005,0,0,0,0
GOAT23,pool19dn4vmk5ayatdjshpnyvxy6w4fef0zfl585sfpls6l2wvn0xxjn,GOAT23,38760991338,38098955857,340000000,0.015,0.0005,0.11903583309845486,0,0.4370453018618734,0
SYNK.Energy Pool,pool1gdyn4dggh5c9yn5cjve3dlljjkpwzdt2g4au8aszgwd6y97wde8,SYNK.Energy Pool,38678599851,20852390502,340000000,0.99,0.0005,0,0,0,0
Raid Pools,pool1vd3rfulk3x3k6mafusvrtnzysx9qkcgcks9an2alcpm55msk63g,Raid Pools,38412037746,33997782477,340000000,0.01,0.0005,0.598033512618093,0,0.7851874328832239,0
KyleK's Stake Pool,pool1aj697twgk5kt7c6kjtkpwejqqhljvf3hzsmsamswzy42v24cw5h,KyleK's Stake Pool,37932825619,15920617477,340000000,0.05,0.0005,0.08320560460208963,0,0.15766483134854864,0
pool1c0t0xzlpu7nhprxhnlepnapek47waww3m54ek6gaufnpjrl5j0m,pool1c0t0xzlpu7nhprxhnlepnapek47waww3m54ek6gaufnpjrl5j0m,,37852390594,0,345000000,0.15,0.0005,0,0,0,0
pool1dwlkpwakps05gelgwdml2d44al2xfsv8k9jgrkwsevlxxpcelqa,pool1dwlkpwakps05gelgwdml2d44al2xfsv8k9jgrkwsevlxxpcelqa,,37124558691,101066235,340000000,0.05,0.0005,0.07602257583284573,0,0.15487553324115844,0
Safe Stake,pool1skykl3rncme7qzwy0t55wk258h4e4s9dyacrm3hnsya3u3k5vkw,Safe Stake,36973986000,21850734300,170000000,0,0.0005,0.7815025137328563,0,1.669156121499027,0
Turbo,pool1qgsylc6kjv29zva4w783fuyf9xxhj78ktgjlxjvppest5ya9pek,Turbo,36903796472,36897526732,340000000,0,0.0005,0.9364529811685782,0,0.9977910213628627,0
pool14dz6syalxmtlykaudkk50t9xtve0ne2rvtsgqmyvfeg5cxx68n4,pool14dz6syalxmtlykaudkk50t9xtve0ne2rvtsgqmyvfeg5cxx68n4,,36903304032,1005112588,340000000,0,0.0005,0.42621680796209305,0,1.1088246320136081,0
Bit Cat🐱,pool1cj2uh0ylps28czcjslnz85v2zyf8mld0w5tuqp3amxk4jjwfkgd,Bit Cat🐱,36761614488,31279336806,340000000,0.01,0.0005,0.9867423729266926,0,4.448366936435927,0
Raid Pools,pool1qel9h28zarup4g5dx95smeggfruq26k47lc8e6wmdzaaywyj63r,Raid Pools,36732618442,33806430839,340000000,0.01,0.0005,0.7158136006925705,0,1.9174731236839138,0
Blistering EarthNode,pool1llfrhf0htc528jcmp9dr2tzsjnt93y2gkjfjn5znjh9a79avwv7,Blistering EarthNode,36695864653,10031422699,170000000,0.5,0.0005,1.2503323488807772,0,2.007517485599126,0
Raid Pools,pool1ec5lvdyd9dghpezzeqfzn48yvw34ff6u6m9tlh08kjjaxx4nxmk,Raid Pools,36375194089,33738795901,340000000,0.01,0.0005,0.5095722145787535,0,0.8254845624126338,0
Guava Pool,pool15jh849vks9mctm28xe6kgz682vnlu0pzawvftl7ltjtvwpwp59s,Guava Pool,35713439096,5116737985,170000000,0.03,0.0005,0,0,0,0
DeepStateCraft,pool19yf67fkanhu30qqdcug4gwfy7gpzy8jhq56llg5ua3g3kufg3s5,DeepStateCraft,35490000000,35490000000,340000000,0,0.0005,0,0,0,0
Raid Pools,pool1cl3fhy6me0nf5jnxahk997r0529aumt967kw4yml5vraq94mdk4,Raid Pools,35249722947,33501481433,340000000,0.01,0.0005,0.47712575753735725,0,1.369245184427664,0
pool17ajuw0arwq8klfe4xy8tcqj4yetp8kerl4amzn5dsnne20wlnsa,pool17ajuw0arwq8klfe4xy8tcqj4yetp8kerl4amzn5dsnne20wlnsa,,35284624440,7702328982,340000000,0,0.0005,0.28024780983093583,0,0.6547361082876169,0
pool1v6mdg9xm9a80js00zx53c6nagcw5m0m970nm4my4pkrlyxq707e,pool1v6mdg9xm9a80js00zx53c6nagcw5m0m970nm4my4pkrlyxq707e,,35047900208,32940795,340000000,0,0.0005,0.9497615589066348,0,4.379436424976182,0
pool1gwljutrkqx7km7ec2e8u93y0tvd8w07mgz2aaeqj75h9q7tntmq,pool1gwljutrkqx7km7ec2e8u93y0tvd8w07mgz2aaeqj75h9q7tntmq,,34923042232,2300524,340000000,0.075,0.0005,0.9806095299788122,0,3.7205192896799195,0
pool15wfu7td5r4k27erk5q5wt06x59skxxyqj206tdnfmfmk7pd3rp3,pool15wfu7td5r4k27erk5q5wt06x59skxxyqj206tdnfmfmk7pd3rp3,,34697003525,132778425,340000000,0,0.0005,0.4648946695727115,0,1.1053159296072785,0
CRYPTOSHEINIX,pool1r9qyjstrc050njg8lm7wxy5874mgu322vyljntdsm5qgxvjcewv,CRYPTOSHEINIX,34668372061,9829592,340000000,0.01,0.0004,0.6794239781548094,0,2.7344443038720763,0
Waiting for delegators,pool1vz9txqmdhxwegpy7uzrsap84z309veehqv3uh4s60qwxk0u7h06,Waiting for delegators,34490843694,1897836,340000000,0.01,0.0004,1.0880941321812898,0,3.6383048316532247,0
Raid Pools,pool1ps39v4j035ejzrga2qt56cfhjuwx38wved8rd0mujtyh6r5mt3c,Raid Pools,33807992913,32173632068,340000000,0.01,0.0004,0.5383045911570636,0,1.563000588529571,0
Namiki-Associates Cardano Pool,pool1lr02c9krwmtzr29e9h2w5e7crr9elss7qfflkr42j0ke6de4vh7,Namiki-Associates Cardano Pool,33506480190,20010420252,170000000,0.05,0.0004,0.9881816052560817,0,1.4996404354146127,0
Cardano Asia Team,pool1ekyuhd48h9nnymqpx0c00taz6ygnsge4502r7e67clp7zy9cegv,Cardano Asia Team,33462693257,10158748178,340000000,0.0314,0.0004,0.857730770301282,0,0.895063111170481,0
Atlazkoin ADA Pool,pool18te4aqp0umd6xunyps0mlg9tzk4dcjh30wgntqu8kf2n7k3y88f,Atlazkoin ADA Pool,33100544267,1000833986,340000000,0.01,0.0004,0,0,0,0
SOCK STAKE,pool12e8xz54gjtcz6dzkhua9uq9dp23cqcmf6xc4929t4ep4ketccsm,SOCK STAKE,32790487066,12620060010,170000000,0,0.0004,0.5040464716414117,0,0.27311792084282444,0
